Invoice,InvoiceDate,Quantity,Price,Customer ID,Country
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,0.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.45,15003,United Kingdom
495706,2010-01-26 13:04:00,2,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,3.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,2,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.55,15003,United Kingdom
495706,2010-01-26 13:04:00,4,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,4,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,1.45,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.55,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.1,15003,United Kingdom
495706,2010-01-26 13:04:00,6,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,24,3.39,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.55,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,6.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.25,15003,United Kingdom
495706,2010-01-26 13:04:00,9,1.45,15003,United Kingdom
495706,2010-01-26 13:04:00,1,6.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,5.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,12.75,15003,United Kingdom
495706,2010-01-26 13:04:00,2,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,3.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,12.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,3.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,4.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.49,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.55,15003,United Kingdom
495706,2010-01-26 13:04:00,1,7.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,6.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,6.95,15003,United Kingdom
495706,2010-01-26 13:04:00,30,0.21,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,2.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,4.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,1.65,15003,United Kingdom
495706,2010-01-26 13:04:00,1,4.95,15003,United Kingdom
495706,2010-01-26 13:04:00,1,3.75,15003,United Kingdom
495706,2010-01-26 13:04:00,1,2.1,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,4,1.45,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,4,1.49,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.45,15003,United Kingdom
495706,2010-01-26 13:04:00,1,4.25,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,2,0.85,15003,United Kingdom
495706,2010-01-26 13:04:00,1,1.45,15003,United Kingdom
495706,2010-01-26 13:04:00,1,3.75,15003,United Kingdom
495750,2010-01-26 16:27:00,1,132.79,14156,EIRE
495760,2010-01-26 16:31:00,1,64.13,14156,EIRE
495777,2010-01-26 17:05:00,1,179.45,14156,EIRE
495782,2010-01-26 17:10:00,1,139.71,14156,EIRE
495784,2010-01-26 17:11:00,1,11.31,14156,EIRE
495788,2010-01-26 17:16:00,1,11.9,14156,EIRE
495807,2010-01-27 09:02:00,10,1.65,13698,United Kingdom
495807,2010-01-27 09:02:00,10,1.65,13698,United Kingdom
495807,2010-01-27 09:02:00,5,2.1,13698,United Kingdom
495807,2010-01-27 09:02:00,5,2.1,13698,United Kingdom
495807,2010-01-27 09:02:00,4,3.75,13698,United Kingdom
495807,2010-01-27 09:02:00,2,39.95,13698,United Kingdom
495807,2010-01-27 09:02:00,3,6.35,13698,United Kingdom
495807,2010-01-27 09:02:00,3,5.45,13698,United Kingdom
495915,2010-01-27 13:12:00,100,1.65,15797,United Kingdom
495915,2010-01-27 13:12:00,128,1.06,15797,United Kingdom
496345,2010-01-31 15:55:00,12,4.95,15317,United Kingdom
496345,2010-01-31 15:55:00,3,5.95,15317,United Kingdom
496345,2010-01-31 15:55:00,6,2.95,15317,United Kingdom
496345,2010-01-31 15:55:00,12,1.25,15317,United Kingdom
496345,2010-01-31 15:55:00,12,1.65,15317,United Kingdom
496644,2010-02-03 11:58:00,1,3.75,15003,United Kingdom
496644,2010-02-03 11:58:00,2,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,5.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.55,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.55,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.55,15003,United Kingdom
496644,2010-02-03 11:58:00,1,4.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.65,15003,United Kingdom
496644,2010-02-03 11:58:00,1,3.75,15003,United Kingdom
496644,2010-02-03 11:58:00,1,4.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,2,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.65,15003,United Kingdom
496644,2010-02-03 11:58:00,2,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.1,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,1,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,2,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,3,2.95,15003,United Kingdom
496644,2010-02-03 11:58:00,3,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,2,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,1,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,4,1.25,15003,United Kingdom
496644,2010-02-03 11:58:00,2,0.85,15003,United Kingdom
496644,2010-02-03 11:58:00,2,0.65,15003,United Kingdom
496644,2010-02-03 11:58:00,2,1.49,15003,United Kingdom
496644,2010-02-03 11:58:00,1,0.85,15003,United Kingdom
496677,2010-02-03 12:46:00,1,2.95,16081,United Kingdom
496677,2010-02-03 12:46:00,2,1.45,16081,United Kingdom
496677,2010-02-03 12:46:00,2,1.45,16081,United Kingdom
496677,2010-02-03 12:46:00,3,2.95,16081,United Kingdom
496677,2010-02-03 12:46:00,2,1.25,16081,United Kingdom
496677,2010-02-03 12:46:00,9,1.45,16081,United Kingdom
496677,2010-02-03 12:46:00,1,4.95,16081,United Kingdom
496677,2010-02-03 12:46:00,1,1.49,16081,United Kingdom
496677,2010-02-03 12:46:00,4,1.65,16081,United Kingdom
496677,2010-02-03 12:46:00,1,1.25,16081,United Kingdom
496677,2010-02-03 12:46:00,2,2.95,16081,United Kingdom
496677,2010-02-03 12:46:00,1,3.75,16081,United Kingdom
496677,2010-02-03 12:46:00,1,2.55,16081,United Kingdom
496677,2010-02-03 12:46:00,1,3.75,16081,United Kingdom
496677,2010-02-03 12:46:00,1,1.65,16081,United Kingdom
496677,2010-02-03 12:46:00,1,10.75,16081,United Kingdom
496677,2010-02-03 12:46:00,2,1.65,16081,United Kingdom
496677,2010-02-03 12:46:00,1,1.65,16081,United Kingdom
496677,2010-02-03 12:46:00,1,3.75,16081,United Kingdom
496677,2010-02-03 12:46:00,2,0.55,16081,United Kingdom
496677,2010-02-03 12:46:00,1,6.75,16081,United Kingdom
496677,2010-02-03 12:46:00,1,2.95,16081,United Kingdom
496677,2010-02-03 12:46:00,3,1.49,16081,United Kingdom
496677,2010-02-03 12:46:00,2,1.49,16081,United Kingdom
496677,2010-02-03 12:46:00,1,1.49,16081,United Kingdom
496677,2010-02-03 12:46:00,1,1.65,16081,United Kingdom
496705,2010-02-03 13:29:00,12,1.25,15448,United Kingdom
496705,2010-02-03 13:29:00,2,7.95,15448,United Kingdom
496705,2010-02-03 13:29:00,6,1.65,15448,United Kingdom
496705,2010-02-03 13:29:00,2,8.5,15448,United Kingdom
496705,2010-02-03 13:29:00,12,1.25,15448,United Kingdom
496705,2010-02-03 13:29:00,48,0.29,15448,United Kingdom
496705,2010-02-03 13:29:00,12,0.85,15448,United Kingdom
496705,2010-02-03 13:29:00,12,0.85,15448,United Kingdom
496705,2010-02-03 13:29:00,12,1.65,15448,United Kingdom
496705,2010-02-03 13:29:00,25,0.42,15448,United Kingdom
496705,2010-02-03 13:29:00,12,1.45,15448,United Kingdom
496705,2010-02-03 13:29:00,12,0.85,15448,United Kingdom
496705,2010-02-03 13:29:00,12,0.65,15448,United Kingdom
496705,2010-02-03 13:29:00,12,0.85,15448,United Kingdom
496705,2010-02-03 13:29:00,10,1.65,15448,United Kingdom
496705,2010-02-03 13:29:00,2,7.95,15448,United Kingdom
496705,2010-02-03 13:29:00,12,1.25,15448,United Kingdom
496705,2010-02-03 13:29:00,6,2.95,15448,United Kingdom
496705,2010-02-03 13:29:00,4,3.95,15448,United Kingdom
496705,2010-02-03 13:29:00,5,3.95,15448,United Kingdom
496705,2010-02-03 13:29:00,25,0.42,15448,United Kingdom
497056,2010-02-05 14:47:00,6,2.95,14682,United Kingdom
497056,2010-02-05 14:47:00,6,2.1,14682,United Kingdom
497056,2010-02-05 14:47:00,2,10.65,14682,United Kingdom
497056,2010-02-05 14:47:00,12,0.85,14682,United Kingdom
497056,2010-02-05 14:47:00,4,3.75,14682,United Kingdom
497056,2010-02-05 14:47:00,18,1.45,14682,United Kingdom
497056,2010-02-05 14:47:00,1,12.75,14682,United Kingdom
497056,2010-02-05 14:47:00,2,14.95,14682,United Kingdom
497056,2010-02-05 14:47:00,3,6.75,14682,United Kingdom
497056,2010-02-05 14:47:00,10,1.25,14682,United Kingdom
497056,2010-02-05 14:47:00,6,2.95,14682,United Kingdom
497056,2010-02-05 14:47:00,6,2.95,14682,United Kingdom
497056,2010-02-05 14:47:00,48,0.29,14682,United Kingdom
497056,2010-02-05 14:47:00,2,7.95,14682,United Kingdom
497056,2010-02-05 14:47:00,4,6.75,14682,United Kingdom
497056,2010-02-05 14:47:00,2,7.95,14682,United Kingdom
497056,2010-02-05 14:47:00,9,2.55,14682,United Kingdom
497056,2010-02-05 14:47:00,1,18.95,14682,United Kingdom
497056,2010-02-05 14:47:00,2,5.95,14682,United Kingdom
497056,2010-02-05 14:47:00,6,1.65,14682,United Kingdom
497056,2010-02-05 14:47:00,12,2.1,14682,United Kingdom
497056,2010-02-05 14:47:00,6,1.95,14682,United Kingdom
497073,2010-02-05 14:52:00,2,7.95,16168,United Kingdom
497073,2010-02-05 14:52:00,12,1.65,16168,United Kingdom
497073,2010-02-05 14:52:00,6,1.25,16168,United Kingdom
497073,2010-02-05 14:52:00,3,5.95,16168,United Kingdom
497073,2010-02-05 14:52:00,3,5.95,16168,United Kingdom
497073,2010-02-05 14:52:00,24,0.42,16168,United Kingdom
497217,2010-02-07 14:27:00,288,1.85,14156,EIRE
497217,2010-02-07 14:27:00,108,1.06,14156,EIRE
497217,2010-02-07 14:27:00,240,0.42,14156,EIRE
497217,2010-02-07 14:27:00,64,2.55,14156,EIRE
497217,2010-02-07 14:27:00,108,1.06,14156,EIRE
497217,2010-02-07 14:27:00,48,1.45,14156,EIRE
497217,2010-02-07 14:27:00,288,1.45,14156,EIRE
497217,2010-02-07 14:27:00,240,0.42,14156,EIRE
497217,2010-02-07 14:27:00,288,1.69,14156,EIRE
497217,2010-02-07 14:27:00,288,1.85,14156,EIRE
497217,2010-02-07 14:27:00,100,1.45,14156,EIRE
497217,2010-02-07 14:27:00,144,0.32,14156,EIRE
497217,2010-02-07 14:27:00,240,0.42,14156,EIRE
497217,2010-02-07 14:27:00,240,0.42,14156,EIRE
497217,2010-02-07 14:27:00,240,0.72,14156,EIRE
497217,2010-02-07 14:27:00,72,1.69,14156,EIRE
497217,2010-02-07 14:27:00,96,1.75,14156,EIRE
497217,2010-02-07 14:27:00,288,1.85,14156,EIRE
497217,2010-02-07 14:27:00,96,1.06,14156,EIRE
497217,2010-02-07 14:27:00,100,1.45,14156,EIRE
497217,2010-02-07 14:27:00,40,6.35,14156,EIRE
497217,2010-02-07 14:27:00,32,6.95,14156,EIRE
497217,2010-02-07 14:27:00,72,1.06,14156,EIRE
497217,2010-02-07 14:27:00,144,1.65,14156,EIRE
497217,2010-02-07 14:27:00,144,1.06,14156,EIRE
497217,2010-02-07 14:27:00,40,6.35,14156,EIRE
497217,2010-02-07 14:27:00,72,1.06,14156,EIRE
497217,2010-02-07 14:27:00,60,2.75,14156,EIRE
497217,2010-02-07 14:27:00,128,1.06,14156,EIRE
497217,2010-02-07 14:27:00,288,1.06,14156,EIRE
497217,2010-02-07 14:27:00,72,4.25,14156,EIRE
497217,2010-02-07 14:27:00,100,1.45,14156,EIRE
497217,2010-02-07 14:27:00,288,2.55,14156,EIRE
497217,2010-02-07 14:27:00,60,2.75,14156,EIRE
497229,2010-02-08 09:16:00,12,1.65,17342,United Kingdom
497229,2010-02-08 09:16:00,4,6.75,17342,United Kingdom
497229,2010-02-08 09:16:00,4,6.75,17342,United Kingdom
497229,2010-02-08 09:16:00,3,4.65,17342,United Kingdom
497229,2010-02-08 09:16:00,48,0.29,17342,United Kingdom
497229,2010-02-08 09:16:00,48,0.29,17342,United Kingdom
497229,2010-02-08 09:16:00,6,2.1,17342,United Kingdom
497229,2010-02-08 09:16:00,6,2.95,17342,United Kingdom
497229,2010-02-08 09:16:00,4,9.95,17342,United Kingdom
497229,2010-02-08 09:16:00,6,2.55,17342,United Kingdom
497229,2010-02-08 09:16:00,6,2.95,17342,United Kingdom
497229,2010-02-08 09:16:00,12,2.55,17342,United Kingdom
497229,2010-02-08 09:16:00,6,4.95,17342,United Kingdom
497229,2010-02-08 09:16:00,36,0.65,17342,United Kingdom
497229,2010-02-08 09:16:00,12,0.85,17342,United Kingdom
497274,2010-02-08 13:56:00,6,2.1,16781,United Kingdom
497274,2010-02-08 13:56:00,1,12.75,16781,United Kingdom
497274,2010-02-08 13:56:00,1,12.75,16781,United Kingdom
497274,2010-02-08 13:56:00,1,12.75,16781,United Kingdom
497274,2010-02-08 13:56:00,2,5.95,16781,United Kingdom
497274,2010-02-08 13:56:00,6,2.95,16781,United Kingdom
497274,2010-02-08 13:56:00,3,4.25,16781,United Kingdom
497274,2010-02-08 13:56:00,12,1.25,16781,United Kingdom
497274,2010-02-08 13:56:00,1,10.95,16781,United Kingdom
497274,2010-02-08 13:56:00,5,1.55,16781,United Kingdom
497274,2010-02-08 13:56:00,3,4.95,16781,United Kingdom
497274,2010-02-08 13:56:00,2,6.75,16781,United Kingdom
497274,2010-02-08 13:56:00,6,2.95,16781,United Kingdom
497274,2010-02-08 13:56:00,6,2.95,16781,United Kingdom
497274,2010-02-08 13:56:00,2,7.95,16781,United Kingdom
497274,2010-02-08 13:56:00,1,14.95,16781,United Kingdom
497274,2010-02-08 13:56:00,6,2.1,16781,United Kingdom
497274,2010-02-08 13:56:00,2,5.95,16781,United Kingdom
497274,2010-02-08 13:56:00,6,3.75,16781,United Kingdom
497274,2010-02-08 13:56:00,1,9.95,16781,United Kingdom
497274,2010-02-08 13:56:00,4,4.95,16781,United Kingdom
497274,2010-02-08 13:56:00,2,6.75,16781,United Kingdom
497388,2010-02-09 12:23:00,2,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,4.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,2,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,4.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,2,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.25,15003,United Kingdom
497388,2010-02-09 12:23:00,3,0.65,15003,United Kingdom
497388,2010-02-09 12:23:00,2,0.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,0.65,15003,United Kingdom
497388,2010-02-09 12:23:00,2,0.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,1.69,15003,United Kingdom
497388,2010-02-09 12:23:00,1,7.49,15003,United Kingdom
497388,2010-02-09 12:23:00,2,12.75,15003,United Kingdom
497388,2010-02-09 12:23:00,2,0.65,15003,United Kingdom
497388,2010-02-09 12:23:00,1,2.55,15003,United Kingdom
497388,2010-02-09 12:23:00,2,0.42,15003,United Kingdom
497388,2010-02-09 12:23:00,2,0.85,15003,United Kingdom
497388,2010-02-09 12:23:00,1,2.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,2.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,2.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,2.95,15003,United Kingdom
497388,2010-02-09 12:23:00,1,2.55,15003,United Kingdom
497393,2010-02-09 13:08:00,12,0.85,13976,United Kingdom
497393,2010-02-09 13:08:00,2,7.95,13976,United Kingdom
497393,2010-02-09 13:08:00,6,2.95,13976,United Kingdom
497393,2010-02-09 13:08:00,6,2.95,13976,United Kingdom
497393,2010-02-09 13:08:00,2,7.5,13976,United Kingdom
497393,2010-02-09 13:08:00,2,8.95,13976,United Kingdom
497393,2010-02-09 13:08:00,2,8.95,13976,United Kingdom
497393,2010-02-09 13:08:00,6,2.95,13976,United Kingdom
497393,2010-02-09 13:08:00,12,1.25,13976,United Kingdom
497393,2010-02-09 13:08:00,12,2.95,13976,United Kingdom
497393,2010-02-09 13:08:00,2,9.95,13976,United Kingdom
497393,2010-02-09 13:08:00,12,1.25,13976,United Kingdom
497393,2010-02-09 13:08:00,3,4.95,13976,United Kingdom
497393,2010-02-09 13:08:00,6,2.55,13976,United Kingdom
497393,2010-02-09 13:08:00,2,7.49,13976,United Kingdom
497393,2010-02-09 13:08:00,2,7.49,13976,United Kingdom
497485,2010-02-09 15:45:00,96,0.36,14460,United Kingdom
497485,2010-02-09 15:45:00,150,0.21,14460,United Kingdom
497692,2010-02-11 15:32:00,6,2.95,15807,United Kingdom
497692,2010-02-11 15:32:00,288,0.21,15807,United Kingdom
497692,2010-02-11 15:32:00,288,0.21,15807,United Kingdom
497692,2010-02-11 15:32:00,2,12.75,15807,United Kingdom
497692,2010-02-11 15:32:00,12,1.25,15807,United Kingdom
497692,2010-02-11 15:32:00,4,3.75,15807,United Kingdom
497692,2010-02-11 15:32:00,6,2.95,15807,United Kingdom
497692,2010-02-11 15:32:00,6,1.95,15807,United Kingdom
497692,2010-02-11 15:32:00,6,1.95,15807,United Kingdom
497692,2010-02-11 15:32:00,12,1.95,15807,United Kingdom
497692,2010-02-11 15:32:00,12,1.45,15807,United Kingdom
497692,2010-02-11 15:32:00,48,0.21,15807,United Kingdom
497692,2010-02-11 15:32:00,8,3.75,15807,United Kingdom
497692,2010-02-11 15:32:00,8,3.75,15807,United Kingdom
497692,2010-02-11 15:32:00,8,2.55,15807,United Kingdom
497692,2010-02-11 15:32:00,8,2.55,15807,United Kingdom
497692,2010-02-11 15:32:00,12,1.25,15807,United Kingdom
497894,2010-02-14 12:36:00,2,6.75,15425,United Kingdom
497894,2010-02-14 12:36:00,3,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,2,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,2,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,2,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.1,15425,United Kingdom
497894,2010-02-14 12:36:00,12,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,12,2.95,15425,United Kingdom
497894,2010-02-14 12:36:00,4,6.75,15425,United Kingdom
497894,2010-02-14 12:36:00,6,1.95,15425,United Kingdom
497894,2010-02-14 12:36:00,6,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.55,15425,United Kingdom
497894,2010-02-14 12:36:00,4,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.1,15425,United Kingdom
497894,2010-02-14 12:36:00,1,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,2,9.95,15425,United Kingdom
497894,2010-02-14 12:36:00,1,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,6,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,12,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,1,5.95,15425,United Kingdom
497894,2010-02-14 12:36:00,4,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,2,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,2,5.95,15425,United Kingdom
497894,2010-02-14 12:36:00,1,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,2,5.95,15425,United Kingdom
497894,2010-02-14 12:36:00,12,2.95,15425,United Kingdom
497894,2010-02-14 12:36:00,20,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,2,4.95,15425,United Kingdom
497894,2010-02-14 12:36:00,9,2.55,15425,United Kingdom
497894,2010-02-14 12:36:00,6,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,24,0.85,15425,United Kingdom
497894,2010-02-14 12:36:00,12,1.65,15425,United Kingdom
497894,2010-02-14 12:36:00,2,4.95,15425,United Kingdom
497894,2010-02-14 12:36:00,6,0.85,15425,United Kingdom
497894,2010-02-14 12:36:00,2,9.95,15425,United Kingdom
497894,2010-02-14 12:36:00,2,3.95,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.95,15425,United Kingdom
497894,2010-02-14 12:36:00,2,4.95,15425,United Kingdom
497894,2010-02-14 12:36:00,2,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,1,5.49,15425,United Kingdom
497894,2010-02-14 12:36:00,1,5.49,15425,United Kingdom
497894,2010-02-14 12:36:00,24,1.45,15425,United Kingdom
497894,2010-02-14 12:36:00,24,1.45,15425,United Kingdom
497894,2010-02-14 12:36:00,24,0.85,15425,United Kingdom
497894,2010-02-14 12:36:00,2,10.75,15425,United Kingdom
497894,2010-02-14 12:36:00,1,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,6,2.95,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.1,15425,United Kingdom
497894,2010-02-14 12:36:00,2,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,2,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.1,15425,United Kingdom
497894,2010-02-14 12:36:00,4,0.55,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.55,15425,United Kingdom
497894,2010-02-14 12:36:00,1,4.95,15425,United Kingdom
497894,2010-02-14 12:36:00,3,2.55,15425,United Kingdom
497894,2010-02-14 12:36:00,4,1.49,15425,United Kingdom
497894,2010-02-14 12:36:00,8,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,8,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,8,1.25,15425,United Kingdom
497894,2010-02-14 12:36:00,12,1.65,15425,United Kingdom
497894,2010-02-14 12:36:00,3,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,4,0.55,15425,United Kingdom
497894,2010-02-14 12:36:00,4,0.55,15425,United Kingdom
497894,2010-02-14 12:36:00,2,3.75,15425,United Kingdom
497894,2010-02-14 12:36:00,2,9.95,15425,United Kingdom
497894,2010-02-14 12:36:00,2,9.95,15425,United Kingdom
497906,2010-02-14 13:26:00,10,6.35,14156,EIRE
497906,2010-02-14 13:26:00,10,6.35,14156,EIRE
497906,2010-02-14 13:26:00,2,16.95,14156,EIRE
